X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITTYPE,CURRENT_STATUS_DATE,CATEGORY,INSTALL_DATE,INSTALLER,ELECTR_WIRE_LOC,CONTROL_PROTOCOL_TYPE,METERED,LAST_PM_DATE,SOLAR_INSTALL_DATE,HANSEN7ID,DISPHOUSINGCOND,MOUNT_TYPE,CROSSWALK_TUB,FLASHING,ATTACHMENT_CONDITION,POLE_CONDITION,SUPPORT_INSTALL_DATE,SPAN_CONDITION,CONTROL_CONDITION,CONTROL_TYPE,MODEM_TYPE,MODEL_TYPE,SIDE,SCHOOL_SPEED_CAMERA,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1274788.11503789,247401.795675978,3658,810102,BCN-563,ROOSEVELT WAY NE 0550 BLOCK C SIDE (   0) 0 FT N/O NE 55TH ST (BCN-REG)                                                                                                                                                                                        ,FAIR,, ,INSVC,DISTRICT4, ,N,16,12604,0.0,,BCN,2020/10/21 00:00:00+00,BCN-REG,2020/10/21 00:00:00+00, , , ,N,,,, , ,N,N, ,FAIR,2020/10/21 00:00:00+00,GOOD, , , , ,C,N,,-122.317363715711,47.6685770155272
1255006.49187155,255818.65679498,3659,573287,BCN-207,32ND AVE NW 0800 BLOCK C SIDE (1398) 0 FT S/O NW 85TH ST (BCN-REG)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT6, ,N,16,5002,1398.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.398327381372,47.6905729307669
1269009.57902281,254349.934666812,3660,670603,BCN-454,GREEN LAKE DR N 0800 BLOCK SW SIDE ( 250) 250 FT NW/O N 80TH ST (BCN-SCHL)                                                                                                                                                                                     , ,, , ,DISTRICT6, ,N,16,10682,263.0,32.0,BCN,,BCN-SCHL,2017/03/21 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,SW,N,,-122.341364514832,47.6873136829279
1269144.23131256,254227.554662228,3661,554552,BCN-5,N 80TH ST 0130 BLOCK N SIDE ( 233) 30 FT W/O GREEN LAKE DR N (BCN-SCHL)                                                                                                                                                                                        ,GOOD,2014/07/14 00:00:00+00, ,INSVC,DISTRICT6, ,N,16,15896,246.0,20.0,BCN,2014/07/14 00:00:00+00,BCN-SCHL,2014/07/14 00:00:00+00,SDOT,AERIAL, ,N,,,SB2X2, ,TM-SHLDR,N,Y, , ,2003/08/29 00:00:00+00, , ,WEB, ,BCN-TC3,N,N,,-122.340808191637,47.6869854768815
1256606.58545613,200337.792691305,3662,573045,BCN-174,CALIFORNIA AVE SW 0720 BLOCK C SIDE ( 109) 21 FT N/O SW OTHELLO N ST (BCN-XWK)                                                                                                                                                                                 , ,,SDOT,INSVC,DISTRICT1, ,N,16,9572,109.0,,BCN,,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.387283366136,47.5385928881211
1259405.96174714,250387.801514983,3663,659943,BCN-426,NW 65TH ST 0180 BLOCK S SIDE (   0) 0 FT W/O 18TH AVE NW (BCN-XWK)                                                                                                                                                                                             , ,, , ,DISTRICT6, ,N,16,18623,13.0,22.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,S,N,,-122.380024605893,47.6759311987697
1287151.99155681,184814.24959147,3664,605890,BCN-351,BEACON AVE S 1170 BLOCK NE SIDE (263.) 263.5 FT SE/O 56TH AVE S (BCN-SCHL)                                                                                                                                                                                     ,GOOD,2014/01/31 00:00:00+00,SDOT, ,DISTRICT2, ,N,16,9190,293.5,15.0,BCN,,BCN-SCHL,2013/09/27 00:00:00+00,SDOT, , ,N,,,, , ,N,N, , ,, ,GOOD, , ,BCN-TC3,NE,Y,,-122.262475366441,47.4976661212991
1269659.94517614,256810.705007732,3665,678787,BCN-465,N 90TH ST 0160 BLOCK S SIDE (  50) 50 FT E/O ASHWORTH AVE N (BCN-SCHL)                                                                                                                                                                                         , ,, ,INSVC,DISTRICT5, ,N,16,16014,63.0,-22.0,BCN,2023/08/09 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,S,N,,-122.3389199454,47.6940934561896
1262771.6584278,210777.924698144,3666,573890,BCN-294,DELRIDGE WAY SW 0400 BLOCK E SIDE ( 269) 269 FT S/O SW ANDOVER ST (BCN-WARNG)                                                                                                                                                                                  , ,, ,INSVC,DISTRICT1, ,N,16,9960,292.0,31.0,BCN,2023/08/10 00:00:00+00,BCN-WARNG,2007/12/10 00:00:00+00, , , ,N,,,, ,TM-SHLDR,N,Y, , ,, , , , , ,E,N,,-122.363169340766,47.5675472919057
1276853.33105181,236752.916711316,3667,568545,BCN-108,E LYNN ST 0180 BLOCK S SIDE ( 190) 206 FT W/O 19TH AVE E (BCN-WARNG)                                                                                                                                                                                           ,FAIR,2011/05/13 00:00:00+00, ,INSVC,DISTRICT3, ,N,16,14323,203.0,-20.0,BCN,2011/05/13 00:00:00+00,BCN-WARNG,,SDOT,AUXPOLE, ,N,2011/05/13 00:00:00+00,,,FAIR,TM-SHLDR,N,Y, ,FAIR,, , ,HARDWIRE, , ,S,N,,-122.308155156532,47.6394974900748
1276114.99427389,246591.324527889,3668,626697,BCN-384,15TH AVE NE 0500 BLOCK C SIDE ( 560) 0 FT S/O NE 52ND ST (BCN-XWK)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT4, ,N,16,2037,560.0,,BCN,2023/08/14 00:00:00+00,BCN-XWK,2015/01/30 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.31191624827,47.6664255470225
1274897.37105297,254845.170552969,3669,572987,BCN-163,ROOSEVELT WAY NE 0830 BLOCK E SIDE (   0) 0 FT N/O NE 83RD ST (BCN-SCHL)                                                                                                                                                                                       ,GOOD,,SDOT,INSVC,DISTRICT5,DISTRICT4,N,16,12633,23.0,-22.0,BCN,,BCN-SCHL,2014/07/23 00:00:00+00,SDOT,AERIAL, ,N,2011/05/26 00:00:00+00,,SB1X1,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,2003/09/05 00:00:00+00, ,GOOD,WEB, ,GLANCE,E,N,,-122.317502953375,47.6889848874739
1264440.0054848,194444.962285399,3670,573553,BCN-236,SW HENDERSON ST 0150 BLOCK C SIDE ( 281) 0 FT E/O 16TH AVE SW (BCN-REG)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT1, ,N,16,22297,281.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.355104455815,47.5228700880501
1259179.39625539,190159.154255971,3671,567206,BCN-40,35TH AVE SW 1020 BLOCK W SIDE ( 381) 300 FT N/O SW 104TH ST (BCN-SCHL)                                                                                                                                                                                         ,GOOD,2014/07/21 00:00:00+00, ,INSVC,DISTRICT1, ,N,16,5490,394.0,-16.0,BCN,2014/07/21 00:00:00+00,BCN-SCHL,2014/07/21 00:00:00+00,SDOT,AERIAL, ,N,,,SB86X1, ,TM-SHLDR,N,Y, , ,2005/03/02 00:00:00+00, , ,WEB, ,BCN-TC3,W,N,,-122.376043486422,47.5108357827426
1263926.88708848,254293.335698649,3672,639773,BCN-397,NW 80TH ST 0030 BLOCK S SIDE ( 318) 318 FT W/O 3RD AVE NW (BCN-SCHL)                                                                                                                                                                                           , ,, , ,DISTRICT6, ,N,16,18887,331.0,20.0,BCN,,BCN-SCHL,2015/08/01 00:00:00+00, , , ,N,,,, ,TM-SHLDR,N,N, , ,, , , , ,GLANCE,S,N,,-122.361991908945,47.6868836477219
1264167.44074123,250316.497195646,3673,573151,BCN-190,3RD AVE NW 0620 BLOCK C SIDE ( 657) 0 FT S/O NW 65TH ST (BCN-REG)                                                                                                                                                                                              , ,, ,INSVC,DISTRICT6, ,N,16,4460,657.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.360695016975,47.6759964540455
1264107.7423698,194450.65879631,3674,857706,BCN-575,17TH AVE SW 0900 BLOCK C SIDE (   0) 0 FT S/O SW HENDERSON ST (BCN-XWK)                                                                                                                                                                                        , ,, , ,DISTRICT1, ,N,16,2510,0.0,,BCN,,BCN-XWK,2022/08/08 00:00:00+00,SDOT, , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.356449401184,47.5228676827162
1264089.75716956,248606.087558731,3675,554778,BCN-14,3RD AVE NW 0590 BLOCK W SIDE ( 140) 140 FT N/O NW 58TH ST (BCN-SCHL)                                                                                                                                                                                           , ,,SDOT,INSVC,DISTRICT6, ,N,16,4458,155.0,20.0,BCN,,BCN-SCHL,2009/09/22 00:00:00+00,SDOT,AERIAL, ,N,,,SB23X2, ,TM-SHLDR,N,Y, , ,2003/09/28 00:00:00+00, , ,WEB, ,GLANCE,W,N,,-122.360872483282,47.6713040896064
1272247.20017222,195581.631928056,3676,754361,BCN-543,S CLOVERDALE ST 0076 BLOCK S SIDE (  20) 20 FT E/O CLOVERDALE ST E ON RP (BCN-SCHL)                                                                                                                                                                            , ,, , ,DISTRICT1, ,N,16,19648,43.0,-23.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,S,N,,-122.323601782854,47.5264044930575
1274629.76889789,232061.953652307,3677,567709,BCN-81,12TH AVE E 0070 BLOCK C SIDE ( 430) 0 FT S/O E ALOHA ST (BCN-REG)                                                                                                                                                                                              ,FAIR,2011/05/12 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1556,430.0,,BCN,2011/05/12 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2011/05/12 00:00:00+00,,,FAIR,TM-OVRHEAD,N,Y,FAIR,FAIR,,GOOD, ,HARDWIRE, , ,C,N,,-122.316806198202,47.6265224879769
1271067.05653514,268448.882190645,3678,754354,BCN-536,MERIDIAN AVE N 1340 BLOCK E SIDE (  99) 275 FT S/O N 135TH ST (BCN-SCHL)                                                                                                                                                                                       , ,, , ,DISTRICT5, ,N,16,11748,107.0,-16.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,E,N,,-122.334128887959,47.7260685395983
1273886.97773255,240908.489108816,3679,568603,BCN-111,FUHRMAN AVE E 0322 BLOCK C SIDE (   0) 0 FT NW/O FRANKLIN AVE E (BCN-REG)                                                                                                                                                                                      , ,,SDOT,INSVC,DISTRICT3, ,N,16,10578,0.0,,BCN,,BCN-REG,,SDOT,AERIAL, ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , ,HARDWIRE, , ,C,N,,-122.320511134559,47.6507313373154
1267368.30802713,232112.586753145,3680,573456,BCN-229,TAYLOR AVE N 0070 BLOCK C SIDE ( 313) 0 FT S/O VALLEY ST (BCN-REG)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT7, ,N,16,13078,313.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.346252053594,47.6262737411951
1281612.62435472,260853.396725476,3681,670564,BCN-440,35TH AVE NE 1050 BLOCK E SIDE ( 360) 360 FT N/O NE 105TH ST (BCN-SCHL)                                                                                                                                                                                         , ,, , ,DISTRICT5, ,N,16,5388,373.0,-34.0,BCN,,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,E,N,,-122.290704585798,47.7058051384922
1270034.24298397,243383.33455281,3682,754357,BCN-539,WALLINGFORD AVE N 0410 BLOCK W SIDE ( 150) 150 FT N/O N 41ST ST (BCN-SCHL)                                                                                                                                                                                     , ,, , ,DISTRICT4, ,N,16,13369,180.0,25.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,W,N,,-122.336335571322,47.6573096249262
1275138.14419347,224633.921264306,3683,567712,BCN-82,14TH AVE 0040 BLOCK C SIDE ( 232) 0 FT S/O E JEFFERSON ST (BCN-REG)                                                                                                                                                                                            ,FAIR,2011/05/13 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1844,232.0,,BCN,2011/05/13 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2011/05/13 00:00:00+00,,,FAIR,TM-OVRHEAD,N,Y,FAIR,FAIR,,FAIR, ,HARDWIRE, , ,C,N,,-122.314165353909,47.6061892337641
1275871.74213572,248260.008526474,3684,568700,BCN-147,UNIVERSITY WAY NE 0569 BLOCK C SIDE (   0) 0 FT N/O NE RAVENNA EB BV (BCN-REG)                                                                                                                                                                                 , ,, ,INSVC,DISTRICT4, ,N,16,13228,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.313033492565,47.6709865574743
1259406.67598456,250431.795849562,3685,659942,BCN-425,NW 65TH ST 0180 BLOCK N SIDE (   0) 0 FT W/O 18TH AVE NW (BCN-XWK)                                                                                                                                                                                             , ,, , ,DISTRICT6, ,N,16,18623,13.0,-22.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,N,N,,-122.380025295894,47.6760518230939
1273162.40142581,214753.004346386,3686,650992,BCN-418,AIRPORT WAY S 0270 BLOCK C SIDE ( 183) 183 FT S/O S LANDER S ST (BCN-XWK)                                                                                                                                                                                      , ,, , ,DISTRICT2, ,N,16,8669,183.0,,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,2016/05/10 00:00:00+00, , , , ,BCN-RRFB,C,N,,-122.321398522262,47.5790013585443
,,3687,572986,BCN-162,WEST MARGINAL WAY SW 0340 BLOCK SW SIDE ( 655) -2 FT NW/O CHELAN N AVE SW (BCN-WARNG)                                                                                                                                                                          , ,, ,INSVC,DISTRICT1, ,N,16,23527,668.0,-25.5,BCN,2023/08/02 00:00:00+00,BCN-WARNG,, , , ,N,,,, ,OTHER,N,Y, , ,, , , , , ,SW,N,,-127.390658288157,46.8083000791101
1271223.01422848,224750.37050648,3688,764946,BCN-561,MARION ST 0050 BLOCK C SIDE ( 321) 0 FT SW/O 6TH AVE ( )                                                                                                                                                                                                       , ,, , ,DISTRICT7,DISTRICT3,N,16,11667,321.0,,BCN,, ,2019/01/01 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,C,N,,-122.330042414872,47.606300790341
1281231.05622022,263093.083519056,3689,670563,BCN-439,NE 115TH ST 0330 BLOCK S SIDE (  25) 25 FT E/O 33RD AVE NE ( )                                                                                                                                                                                                 , ,, , ,DISTRICT5, ,N,16,16357,25.0,-19.0,BCN,, ,, , , ,N,,,, , ,N,N, , ,, , , , , ,S,N,,-122.292426506296,47.7119242723992
1285541.55153622,207371.08439897,3690,573570,BCN-245,50TH AVE S 0480 BLOCK C SIDE (   0) 0 FT S/O S ANGELINE ST (BCN-REG)                                                                                                                                                                                           , ,, ,INSVC,DISTRICT2, ,N,16,7445,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.270693143133,47.5594125501045
1284942.95758906,244565.424708307,3691,839609,BCN-570,NE 45TH ST 0471 BLOCK N SIDE ( 168) 20 FT W/O 48TH E AVE NE ( )                                                                                                                                                                                                , ,, , ,DISTRICT4, ,N,16,16873,181.0,17.0,BCN,, ,2021/09/20 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,N,N,,-122.27594077361,47.661331880577
